1 1
2 0.91144907498847850418
3 0.88958382419088825583
4 0.86657694594848361554
5 0.69243081027009003001
6 0.68272154915917347492
7 0.67194097946900936757
8 0.6455684397052880281

#
# 1.66128 / 1.66128
# 1.66128 / 1.82268
# 1.66128 / 1.86748
# 1.66128 / 1.91706
# 1.66128 / 2.3992 
# 1.66128 / 2.43332
# 1.66128 / 2.47236
# 1.66128 / 2.57336
